transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T05450,U076,2022-12-26,expense,rent,-729.0,Card,,Salary
T00677,U186,2019-02-16,expense,food,364.0,UPI,Kolkata,Salary 
T06190,U119,2021-04-23,expense,travel,265.0,,Lucknow,Uber to office
T01713,U075,2019-04-11,expense,food,100.0,UPI,Lucknow,Uber to office 
T09476,U190,2019-05-20,expense,fod,314.0,Bank Transfer,Bengaluru,Monthly rent
T12421,U125,2019-07-15,expense,education,875.0,Bank Transfer,Chennai,Uber to office
T05867,U067,2019-01-07,expense,enertainment,537.0,Cash,Ahmedabad,Gift
T05727,U051,2021-12-12,expense,food,370.0,Cash,ahmedabad,Doctor visit cash
T10652,U055,2019-09-23,expense,rent,18.0,Bank Transfer,Chennai,Doctor visit
T11300,U039,2019-03-26,expense,travel,2389.0,Card,Chennai,Netflix subscription cash
T13085,U177,2020-09-15,expense,rent,296.0,Card,Chennai,
T09231,U015,2020-02-23,expense,food,1256.0,UPI,Kolkata,Monthly rent
T11185,U129,2022-12-28,expense,food,377.0,UPI,Chennai,Paid electricity bill late
T08597,U042,2019-07-31,expense,rent,466.0,Cash,Delhi,Course fee via app
T05980,U041,2022-11-07,expense,travel,230.0,Cash,delhi,Paid electricity bill
T05820,U168,2019-02-28,expense,food,112.0,UPI,Kolkata,Netflix subscription cash
T01381,U048,2020-12-02,expense,food,247.0,Cash,Mumbai,Paid electricity bill
T04170,U002,2022-05-08,expense,ofod,50.0,Bank Transfer,Kolkata,Grocery shopping
T11282,U150,2020-05-14,expense,others,205.0,Card,Mumbai,
T05764,U053,2021-10-22,expense,food,16324.0,UPI,Lucknow,Monthly rent
T07985,U137,2020-03-11,income,bonus,62170.0,Cash,Bengaluru,Doctor visit
T02506,U160,2021-03-26,expense,rent,28.0,Cash,Jaipur,Uber to office
T11377,U054,2020-04-14,expense,rent,992.0,Cash,kolkata,Grocery shopping
T14939,U111,2021-04-24,income,bonus,51036.0,Cash,Delhi,Grocery shopping
T00533,U079,2019-06-03,expense,food,2393.0,UPI,Hyderabad,Gift
T04755,U116,2020-07-28,expense,travel,387.0,Cash,,Monthly rent 
T04433,U098,2019-09-06,expense,entertainment,79.0,Bank Transfer,Bengaluru,Paid electricity bill
T09501,U032,2020-01-08,expense,food,137.0,UPI,Lucknow,Monthly rent
T12714,U129,2019-12-20,income,salary,59532.0,,Lucknow,Netflix subscription via app
T09285,U025,2021-03-25,expense,others,2497.0,UPI,Ahmedabad,Grocery shopping
T12874,U029,2020-03-28,expense,health,140.0,Card,Bengaluru,Course fee via app
T12330,U077,2020-12-14,expense,rent,201.0,Bank Transfer,,Gift
T09535,U067,2021-12-12,expense,utilities,1133.0,UPI,Lucknow,Monthly rent
T02051,U029,2021-12-15,expense,food,-837.0,Bank Transfer,Chennai,Salary cash
T07977,U073,2020-12-31,expense,rent,533.0,UPI,Kolkata,Grocery shopping
T08685,U007,2020-05-17,expense,rent,304.0,UPI,Kolkata,
T05922,U060,2019-12-22,expense,utilities,513.0,Bank Tranfser,Hyderabad,Doctor visit
T04045,U008,2022-01-22,expense,utilities,1198.0,Bank Transfer,Jaipur,Netflix subscription cash
T08966,U116,2020-11-25,expense,health,4544.0,Bank Transfer,Ahmedabad,Gift
T04758,U149,2022-06-06,income,other income,58320.0,Card,Ahmedabad,Uber to office
T09805,U157,2020-09-28,expense,rent,818.0,Card,,Course fee
T07559,U177,2022-11-24,income,bonus,57673.0,Card,Jaipur,
T06992,U036,2020-05-25,expense,rent,141.0,Card,Pune,Grocery shopping
T00658,U177,2020-03-23,expense,food,259.0,Card,Kolkata,Monthly rent
T07002,U106,2020-06-20,expense,travel,287.0,,Kolkata,Doctor visit
T14185,U092,2021-07-04,expense,utilities,999999.0,UPI,Chennai,Doctor visit
T04281,U123,2022-01-06,expense,health,318.0,Cash,Chennai,Dinner at resto late
T08010,U047,2021-03-12,expense,rent,1001.0,Card,Delhi,Grocery shopping
T10224,U029,2021-06-14,expense,entertainment,68.0,Cash,,Course fee
T14084,U153,2019-12-16,expense,rent,201.0,Bank Transfer,bengaluru,Dinner at resto
T11222,U192,2019-12-11,expense,food,189.0,Card,CHENNAI,Salary
T03840,U010,2019-06-06,expense,rent,116.0,Cash,Kolkata,Monthly rent
T14369,U083,2020-12-28,expense,rent,157.0,Cash,Jaipur,
T03986,U035,2021-08-31,expense,savings,687.0,UPI,Ahmedabad,Netflix subscription
T07105,U113,2021-03-01,expense,rent,904.0,Cash,Lucknow,
T07549,U190,2020-11-08,expense,travel,1610.0,Cash,Delhi,Salary via app
T12010,U161,2022-08-31,expense,rent,533.0,Card,Jaipur,Uber to office
T11184,U026,2019-08-29,expense,rent,123.0,UPI,Kolkata,Doctor visit
T00369,U146,2021-01-05,income,other income,67834.0,UPI,hyderabad,Paid electricity bill
T00824,U003,2021-04-04,expense,rent,1000.0,Bank Transfer,Delhi,Grocery shopping
T01380,U150,2022-09-19,expense,others,3005.0,Card,Chennai,Doctor visit
T03027,U151,2022-08-03,expense,rent,-397.0,Crd,Pune,Gift
T08421,U139,2021-06-08,expense,rent,334.0,Bank Transfer,Hyderabad,Salary late
T01599,U180,2021-02-12,expense,entertainment,2219.0,Cash,Chennai,Netflix subscription
T03417,U043,2021-07-11,expense,savings,1164.0,Cash,Delhi,Netflix subscription
T08025,U106,2019-09-25,expense,utilities,717.0,Card,Pune,Gift
T08483,U031,2021-11-27,expense,others,293.0,Cash,,
T13297,U019,2019-11-10,expense,savings,232.0,Cash,Lucknow,Grocery shopping 
T12524,U001,2022-05-28,expense,food,4167.0,UPI,Mumbai,Gift
T13369,U020,2022-10-02,expense,others,72.0,Cash,Hyderabad,Gift 
T03185,U156,2022-02-13,expense,travel,44.0,Bank Transfer,Jaipur,
T13440,U118,2020-12-19,expense,food,107.0,Bank Transfer,Lucknow,Dinner at resto via app
T08994,U119,2020-12-14,income,other income,55395.0,UPI,Mumbai,Monthly rent
T06208,U131,2020-04-19,expense,food,50.0,Cash,Chennai,SzfmMHGcMKOrR
T04813,U178,2022-03-18,expense,travel,331.0,Card,Hyderabad,Netflix subscription
T13494,U187,2021-01-17,expense,entertainment,603.0,,Bengaluru,Gift 
T04788,U021,2021-03-18,expense,rent,1904.0,,Lucknow,Doctor visit
T03139,U136,2021-12-19,income,other income,59229.0,Card,Lucknow,Salary late
T10940,U003,2021-11-12,expense,education,453.0,Bank Transfer,Ahmedabad,Uber to office cash
T02463,U117,2020-08-21,income,bonus,65453.0,Card,Jaipur,Uber to office
T00161,U049,2019-12-18,expense,travel,999999.0,Card,Delhi,Paid electricity bill
T06869,U124,2021-04-14,expense,rent,264.0,Bank Transfer,Jaipur,Doctor visit 
T10996,U086,2020-10-02,expense,travel,108.0,Cash,Bengaluru,Grocery shopping
T08797,U135,2019-09-08,expense,food,327.0,Cash,Ahmedabad,Paid electricity bill cash
T00280,U042,2020-01-01,expense,enteertainment,111.0,Cash,Pune,Grocery shopping late
T14817,U156,2020-10-25,expense,food,240.0,Card,Pune,Paid electricity bill
T13131,U111,2022-11-10,expense,others,817.0,Card,AHMEDABAD,Monthly rent
T07133,U117,2021-12-18,expense,food,51.0,Card,delhi,Gift via app
T06059,U053,2020-09-02,expense,rent,1857.0,Card,MUMBAI,
T07382,U047,2020-04-06,expense,food,8.0,Bank Transfer,Kolkata,Doctor visit
T04134,U047,2022-09-02,expense,food,244.0,Bank Transfer,Ahmedabad,Uber to office
T05992,U158,2019-12-21,expense,food,558.0,Card,Kolkata,Paid electricity bill 
T12687,U006,2021-08-24,expense,food,666.0,Card,Kolkata,Salary
T03445,U129,2020-11-10,expense,food,115.0,Cash,Hyderabad,Dinner at resto
T14842,U050,2022-03-04,income,salary,42219.0,UPI,Mumbai,Paid electricity bill
T11487,U137,2019-07-16,expense,utilities,7141.0,Cash,Jaipur,Monthly rent
T09825,U079,2019-01-11,expense,education,3182.0,Cash,Jaipur,Netflix subscription 
T05644,U021,2020-06-03,expense,utilities,2980.0,Bank Transfer,Mumbai,Course fee
T03812,U041,2019-03-04,expense,food,86.0,Bank Transfer,Delhi,Grocery shopping cash
T03900,U133,2021-07-25,expense,travel,66.0,Bank Transfer,Bengaluru,Gift
T11299,U076,2022-05-07,income,other income,53548.0,Card,Ahmedabad,Gift
T07909,U165,2022-12-03,expense,food,348.0,Card,Lucknow,Grocery shopping
T14786,U011,2022-05-07,income,other income,39155.0,Bank Transfer,Delhi,Grocery shopping
T08790,U058,2022-06-08,expense,food,76.0,Cash,Bengaluru,Salary via app
T06947,U167,2019-12-26,income,other income,59967.0,Card,Lucknow,Paid electricity bill via app
T09226,U069,2019-03-11,expense,rent,855.0,Card,Chennai,6kXMo8EP
T02020,U090,2020-06-24,expense,food,1452.0,Cash,Delhi,Monthly rent
T10181,U150,2019-06-25,expense,rent,1377.0,UPI,Hyderabad,Paid electricity bill
T08391,U141,2021-02-19,expense,rent,111.0,Bank Transfer,Pune,Course fee
T08959,U146,2022-06-16,expense,food,692.0,Card,Delhi,Uber to office
T00338,U100,2019-09-17,expense,savings,130.0,Cash,Pune,Uber to office
T03929,U057,2022-07-14,expense,rent,1165.0,UPI,mumbai,Paid electricity bill
T04895,U068,2022-12-29,income,,50845.0,Cash,Jaipur,Paid electricity bill late
T02792,U100,2021-10-24,expense,others,494.0,Bank Transfer,Mumbai,Salary
T11128,U047,2020-04-19,expense,saving,409.0,Bank Transfer,Chennai,Course fee
T13519,U139,2020-02-13,expense,entertainment,1138.0,Cash,Kolkata,Gift
T05013,U098,2022-05-19,expense,travel,2648.0,Car,Chennai,wiWqLlET
T03979,U101,2020-05-05,expense,rent,226.0,Card,Mumbai,Doctor visit
T11507,U065,2019-05-13,expense,food,3935.0,Cash,Ahmedabad,
T05617,U078,2021-05-22,expense,utilities,355.0,UPI,Mumbai,Gift
T06382,U080,2022-05-30,expense,food,6218.0,Card,,Grocery shopping
T06285,U163,2020-05-01,expense,travel,858.0,UPI,Ahmedabad,Dinner at resto
T01262,U129,2021-02-09,expense,foodd,543.0,Bank Transfer,Hyderabad,Uber to office
T02212,U165,2019-02-06,expense,rent,119.0,Cash,Delhi,Paid electricity bill via app
T13238,U189,2020-05-04,income,bonus,75799.0,Card,Bengaluru,Monthly rent
T04316,U143,2022-10-18,expense,rent,149.0,Cash,Bengaluru,
T02498,U002,2022-02-25,expense,food,82.0,UPI,Bengaluru,Course fee
T11037,U133,2021-03-02,expense,rent,327.0,Bank Transfer,Chennai,Doctor visit
T01227,U159,2019-03-26,expense,rnet,206.0,Card,Hyderabad,Monthly rent
T14833,U072,2020-11-14,expense,food,1469.0,Card,Ahmedabad,Monthly rent 
T11571,U118,2019-02-27,expense,trravel,524.0,Card,Mumbai,Course fee
T04603,U106,2021-08-20,expense,rent,2927.0,Cash,Jaipur,Grocery shopping via app
T12052,U063,2022-07-21,expense,travel,674.0,Cash,Hyderabad,Course fee
T00251,U028,2019-01-06,expense,rent,1166.0,Bank Transfer,Mumbai,Grocery shopping late
T04145,U068,2021-10-27,expense,ood,1623.0,Card,jaipur,
T06185,U094,2022-12-24,expense,others,309.0,Cash,Mumbai,
T05732,U127,2021-09-26,expense,entertainment,95.0,UPI,chennai,Paid electricity bill
T02115,U137,2021-04-18,expense,rent,312.0,Bank Transfer,,Monthly rent
T01338,U057,2020-09-16,expense,utilities,849.0,Card,Ahmedabad,Monthly rent cash
T08537,U078,2019-04-15,expense,food,663.0,Bank Transfer,Hyderabad,Grocery shopping
T12383,U179,2022-03-02,expense,food,2677.0,Cash,Ahmedabad,Grocery shopping
T06330,U162,2021-01-06,expense,travel,658.0,Cash,delhi,Salary
T02761,U090,2022-08-18,expense,food,52.0,UPI,Hyderabad,Dinner at resto
T01446,U131,2020-03-22,expense,entertainment,1307.0,Card,Pune,Gift
T14192,U119,2021-01-22,expense,entertainment,104.0,UPI,Jaipur,Salary
T10572,U137,2021-01-06,expense,utilities,1235.0,Card,Pune,Course fee
T08422,U002,2019-05-19,income,bonus,75910.0,Cash,Hyderabad,jWHhaQIj5TYF7jL
T10368,U179,2019-08-23,income,other income,40312.0,Bank Transfer,Chennai,Course fee
T06082,U073,2019-01-01,income,bonus,28500.0,Cash,Lucknow,Course fee
T08994,U119,2020-12-14,income,other income,55395.0,UPI,Mumbai,Monthly rent
T07699,U059,2019-12-18,expense,rent,244.0,UPI,Hyderabad,Soj8c39eWZCaJw9wcUm
T02078,U143,2020-01-24,expense,food,112.0,Bank Transfer,Chennai,
T07374,U010,2021-05-11,expense,savings,175.0,UPI,Mumbai,Dinner at resto
T02643,U123,2019-06-26,expense,rent,169.0,Cash,Hyderabad,Dinner at resto via app
T09555,U103,2019-11-30,expense,food,60.0,Bank Transfer,Bengaluru,Uber to office
T02824,U101,2021-05-28,expense,entertainment,276.0,Cash,Jaipur,Netflix subscription
T01703,U160,2019-12-04,expense,rent,222.0,UPI,Hyderabad,Grocery shopping
T01775,U143,2020-09-11,expense,travel,533.0,UPI,Jaipur,
T09580,U019,2019-02-09,expense,rent,762.0,Card,Kolkata,Uber to office
T03376,U077,2019-05-30,expense,food,321.0,Cash,Ahmedabad,
T04041,U117,2019-07-18,expense,rent,455.0,Card,Kolkata,Grocery shopping late
T04360,U096,2020-12-05,income,bonus,51748.0,UPI,Lucknow,Gift 
T09777,U034,2021-07-05,expense,utiltiies,361.0,Card,Ahmedabad,Paid electricity bill
T13768,U122,2019-02-16,expense,,339.0,Bank Transfer,Jaipur,Paid electricity bill
T06937,U111,2020-07-17,expense,food,184.0,Card,Mumbai,Netflix subscription
T03619,U153,2020-03-10,expense,rent,196.0,UPI,Mumbai,Netflix subscription
T13136,U157,2021-11-23,expense,rent,163.0,Card,Delhi,Dinner at resto
T13639,U088,2019-12-31,expense,food,759.0,,Hyderabad,Salary
T07312,U056,2019-10-08,expense,rent,2083.0,UPI,Chennai,Uber to office
T05774,U011,2019-05-06,expense,food,280.0,Bank Transfer,Ahmedabad,Gift 
T03131,U153,2019-06-21,income,bonus,42932.0,Card,Bengaluru,Netflix subscription
T01063,U014,2022-03-11,expense,entertainment,272.0,Cash,Lucknow,
T13994,U191,2022-04-08,expense,travel,306.0,Card,Lucknow,Doctor visit
T07641,U120,2019-09-29,income,bnous,46068.0,Bank Transfer,Hyderabad,Monthly rent
T02531,U160,2019-07-14,expense,rent,912.0,Card,Ahmedabad,Gift
T01630,U117,2021-05-14,expense,food,248.0,Card,Mumbai,Gift
T08874,U019,2020-02-10,expense,ofod,161.0,Bank Transfer,Mumbai,Salary
T01400,U188,2019-03-04,expense,others,1606.0,Bank Transfer,Lucknow,Netflix subscription via app
T14555,U131,2021-08-28,income,other income,38636.0,Bank Transfer,Lucknow,Dinner at resto
T01482,U131,2022-03-12,income,other income,31986.0,,Lucknow,Monthly rent
T06632,U041,2021-03-24,expense,food,152.0,Bank Transfer,lucknow,Dinner at resto
T00302,U130,2021-11-29,expense,food,55.0,Bank Transfer,Lucknow,Grocery shopping 
T04462,U172,2022-07-15,expense,rent,3904.0,Card,Bengaluru,Doctor visit
T01816,U079,2020-02-01,expense,rent,184.0,UPI,Delhi,Uber to office
T11499,U143,2020-08-30,expense,education,1465.0,Bank Transfer,,Course fee
T08592,U009,2019-08-23,expense,rent,211.0,Cardd,kolkata,Doctor visit
T00639,U116,2019-03-05,expense,entertainment,86.0,UPI,Kolkata,Monthly rent cash
T01262,U129,2021-02-09,expense,foodd,543.0,Bank Transfer,Hyderabad,Uber to office
T04677,U070,2021-09-28,income,other income,58346.0,Bank Transfer,,Dinner at resto 
T05510,U151,2022-07-16,income,other income,58156.0,UPI,Mumbai,
T00114,U160,2022-04-03,expense,rent,11.0,UPI,Hyderabad,Grocery shopping
T11514,U066,2020-06-20,expense,utilities,375.0,Card,Jaipur,Uber to office
T03446,U176,2021-10-18,expense,rent,900.0,Card,Kolkata,Gift
T03236,U063,2022-06-20,expense,rent,84.0,UPI,Jaipur,Salary
T00618,U055,2022-06-03,expense,rent,109.0,Bank Transfer,,Dinner at resto 
T04618,U134,2020-12-22,expense,entertainment,225.0,Card,Chennai,Doctor visit cash
T07515,U149,2021-09-05,expense,health,648.0,Bank Transfer,Chennai,Doctor visit late
T01175,U158,2021-07-23,expense,food,425.0,Cash,pune,Doctor visit
T07638,U143,2022-01-23,expense,food,1169.0,Card,Kolkata,Netflix subscription
T07285,U034,2022-05-02,expense,entertainment,1694.0,UPI,Mumbai,Paid electricity bill cash
T03869,U049,2019-08-26,income,other income,51038.0,Bank Transfer,Jaipur,Monthly rent
T13636,U097,2022-11-16,expense,rent,2115.0,Cash,Delhi,Dinner at resto
T04717,U064,2020-05-17,expense,food,261.0,UPI,Hyderabad,Uber to office
T13428,U153,2019-06-05,expense,food,2353.0,Card,Kolkata,Course fee
T12835,U117,2019-11-20,expense,reent,527.0,Card,Mumbai,Gift
T07863,U071,2020-02-13,expense,otehrs,125.0,Card,Kolkata,Salary
T01653,U076,2019-03-13,expense,education,31.0,Card,Ahmedabad,Gift
T00034,U068,2020-01-05,expense,travel,252.0,UPI,Chennai,Dinner at resto
T10949,U172,2019-12-17,expense,food,70.0,Card,pune,Grocery shopping cash
T06491,U176,2019-01-04,expense,food,39.0,Cash,Jaipur,Gift
T03055,U138,2021-09-03,expense,food,633.0,Card,,Gift late
T14045,U006,2022-06-13,expense,food,-325.0,UPI,Lucknow,Paid electricity bill late
T13645,U187,2021-04-23,income,bonus,33594.0,Bank Transfer,Delhi,Salary
T07951,U017,2020-11-30,expense,entertainment,71.0,UPI,Hyderabad,Gift
T06304,U084,2021-10-14,expense,savings,585.0,UPI,Chennai,Uber to office late
T00048,U175,2021-09-13,expense,utilities,1167.0,Bank Transfer,Lucknow,Doctor visit
T10049,U093,2019-05-24,expense,food,153.0,UPI,Delhi,Gift cash
T00235,U139,2020-12-10,expense,rent,278.0,,Jaipur,
T03464,U160,2019-04-01,expense,utilities,1730.0,Cash,Pune,Doctor visit
T08937,U024,2022-01-03,expense,rent,806.0,Cash,Jaipur,Doctor visit
T10840,U161,2022-12-22,income,salary,78428.0,Card,Chennai,Gift
T02222,U131,2022-12-12,income,salary,99502.0,Cash,Bengaluru,Grocery shopping
T12693,U049,2020-07-08,expense,food,2809.0,UPI,PUNE,Grocery shopping 
T05103,U067,2020-09-11,expense,food,306.0,Bank Transfer,Jaipur,Doctor visit
T13411,U152,2020-12-02,expense,food,492.0,Card,Ahmedabad,Gift via app
T08145,U100,2021-10-04,income,bonus,54543.0,UPI,,Uber to office 
T09559,U180,2020-01-27,expense,travel,530.0,UPI,Chennai,Gift
T13142,U158,2019-10-18,income,salary,63239.0,UPI,jaipur,Course fee late
T14035,U014,2022-03-19,expense,food,84.0,Cash,Mumbai,Salary
T00821,U135,2021-12-28,expense,food,1335.0,Bank Transfer,Pune,A6t0Vv40n3PqGSu
T07401,U072,2020-03-02,expense,others,103.0,Bank Transfer,Lucknow,Dinner at resto
T06502,U066,2020-09-20,expense,rent,3305.0,UPI,Chennai,
T07504,U187,2019-12-30,income,other income,33362.0,Bank Transfer,Jaipur,Paid electricity bill
T11638,U113,2019-03-06,expense,entertainment,1005.0,UPI,Chennai,Paid electricity bill
T08382,U076,2019-02-14,income,bonus,64643.0,UPI,Jaipur,Salary
T02415,U089,2019-12-14,expense,rent,295.0,UPI,Lucknow,Dinner at resto
T02830,U017,2020-01-27,expense,rent,405.0,Cash,Mumbai,Course fee 
T10061,U029,2021-08-21,expense,rent,631.0,Cash,Ahmedabad,Paid electricity bill 
T05657,U142,2019-11-22,expense,rent,448.0,Bank Transfer,Kolkata,Doctor visit via app
T09897,U054,2022-01-19,expense,food,105.0,UPI,Mumbai,Uber to office late
T04987,U161,2019-04-12,expense,travel,460.0,Card,Kolkata,poUSCGO5nkR4XEqn
T09591,U139,2021-02-04,expense,travel,1687.0,Cash,Delhi,Gift
T04767,U053,2020-12-04,income,salary,49873.0,Cash,Chennai,Doctor visit
T09389,U107,2019-07-04,income,salary,59591.0,Cash,Jaipur,Uber to office cash
T13207,U029,2021-04-03,expense,education,495.0,UPI,Kolkata,Doctor visit
T13077,U183,2020-06-06,expense,others,115.0,UPI,Pune,Uber to office cash
T07826,U122,2022-08-30,expense,food,1525.0,Cash,Chennai,Uber to office
T01237,U042,2020-02-23,expense,utilities,303.0,UPI,Kolkata,Course fee
T11500,U051,2020-02-21,income,bonus,47376.0,Cash,Pune,Gift
T10035,U056,2021-06-12,expense,food,1134.0,Bank Transfer,lucknow,Grocery shopping cash
T08792,U008,2021-12-08,expense,entertainment,-585.0,Cash,Delhi,Gift
T13831,U177,2021-01-27,expense,food,1490.0,Bank Transfer,Delhi,Dinner at resto late
T01777,U046,2022-07-28,expense,fod,1228.0,Bank Transfer,Hyderabad,Course fee
T02545,U026,2021-12-30,expense,food,468.0,Card,Lucknow,Grocery shopping 
T04632,U188,2022-06-08,expense,entertainment,1601.0,Card,Bengaluru,Paid electricity bill
T13835,U029,2021-09-18,expense,travl,175.0,Bank Transfer,Bengaluru,Doctor visit 
T14233,U146,2021-01-11,expense,rent,331.0,Card,Ahmedabad,Uber to office cash
T13673,U076,2022-04-13,income,ohter income,59515.0,Cash,lucknow,Netflix subscription
T14400,U031,2020-01-16,expense,utilities,12000.0,UPI,Pune,
T06469,U140,2020-11-22,expense,othhers,422.0,UPI,Bengaluru,Dinner at resto
T09233,U120,2022-06-30,expense,travel,373.0,UPI,Delhi,Course fee via app
T07768,U164,2020-12-17,expense,food,357.0,Card,,Course fee
T08900,U160,2022-03-25,income,salary,55238.0,UPI,bengaluru,Monthly rent 
T03037,U171,2022-04-11,expense,entertainment,1045.0,Card,Bengaluru,Dinner at resto cash
T00254,U067,2022-09-25,expense,food,45.0,UPI,Pune,Salary late
T04133,U047,2020-03-18,expense,food,346.0,Cash,Chennai,
T11500,U051,2020-02-21,income,bonus,47376.0,Cash,Pune,Gift
T01221,U010,2019-01-24,expense,rent,852.0,UPI,Hyderabad,Course fee
T01496,U075,2019-06-23,expense,travel,204.0,Cash,Ahmedabad,
T04108,U051,2020-09-13,expense,travel,579.0,Cash,Hyderabad,Grocery shopping cash
T05484,U031,2022-10-03,expense,food,1093.0,Bank Transfer,Chennai,Salary
T10304,U034,2020-11-17,expense,food,220.0,Cash,Pune,Salary
T02118,U174,2020-05-05,income,bonus,49009.0,Cash,Jaipur,Dinner at resto
T05021,U019,2021-07-30,expense,food,96.0,Card,Delhi,Gift
T09327,U010,2019-08-04,expense,entertainment,1246.0,Bank Transfer,Bengaluru,
T05492,U036,2022-01-05,income,bonus,48404.0,Card,Kolkata,oC7KA1MfQV
T08810,U146,2019-06-14,expense,retn,1379.0,Bank Transfer,Mumbai,Paid electricity bill
T03838,U166,2022-12-04,expense,food,786.0,Card,Pune,Uber to office cash
T10573,U088,2022-11-29,expense,rent,2202.0,UPI,Hyderabad,dFMdGhOp8HqP6MWlmU6s
T01326,U016,2022-07-23,expense,rent,201.0,Cash,Ahmedabad,Paid electricity bill
T11713,U126,2019-04-03,expense,rent,713.0,Bank Transfer,Jaipur,Uber to office
T07121,U055,2021-02-05,expense,utilities,1343.0,UPI,Mumbai,Uber to office
T09247,U019,2021-04-18,income,salary,47814.0,UPI,Kolkata,Uber to office
T06475,U108,2019-05-14,expense,utilities,4747.0,Cash,Mumbai,
T10350,U177,2020-03-27,expense,entertainment,319.0,Bank Transfer,Ahmedabad,Netflix subscription
T04833,U156,2019-03-16,expense,rent,353.0,Bank Transfer,Ahmedabad,Doctor visit
T03599,U094,2020-03-08,expense,rent,1354.0,UPI,Lucknow,Salary
T12281,U188,2021-05-10,expense,food,14.0,Cash,Lucknow,Doctor visit via app
T10466,U151,2021-09-23,expense,rent,180.0,Cash,Mumbai,Gift
T05555,U048,2019-12-17,expense,health,580.0,UPI,,Uber to office
T02166,U041,2019-08-31,expense,food,35.0,Card,Pune,Monthly rent late
T11111,U110,2019-03-20,expense,entertainment,3194.0,UPI,pune,Netflix subscription
T04421,U148,2020-03-06,expense,rent,1097.0,Cash,Kolkata,Netflix subscription
T06977,U056,2020-08-22,expense,rent,328.0,Bank Transfer,Kolkata,Netflix subscription
T11118,U086,2021-01-02,expense,rent,422.0,Card,Kolkata,Grocery shopping
T02741,U081,2019-01-24,income,bonus,88213.0,Bank Transfer,Pune,Monthly rent
T08532,U026,2020-08-12,expense,entertainment,253.0,Cash,Pune,Gift
T06748,U097,2020-01-27,expense,travel,759.0,UPI,Delhi,Course fee
T13516,U018,2022-10-05,expense,utilities,135.0,UPI,Mumbai,Netflix subscription
T10266,U110,2021-03-29,expense,rent,81.0,Card,Chennai,Course fee
T08227,U061,2022-03-24,expense,food,965.0,Cash,Bengaluru,euEs0MyWuFL
T05000,U130,2021-04-19,income,bonus,53975.0,Cash,delhi,Monthly rent
T01917,U064,2022-05-25,expense,food,505.0,UPI,Lucknow,Doctor visit
T07221,U080,2021-03-16,expense,food,415.0,Bank Transfer,jaipur,Doctor visit
T07518,U090,2022-09-13,income,other income,79351.0,Bank Transfer,Bengaluru,Monthly rent cash
T05104,U046,2021-07-07,expense,food,1137.0,UPI,Hyderabad,Course fee
T11272,U178,2021-05-14,expense,others,377.0,Cash,Delhi,
T03684,U008,2019-08-16,expense,utilities,225.0,Card,Delhi,Course fee
T03524,U109,2022-11-04,expense,rent,474.0,UPI,Mumbai,Uber to office
T09310,U130,2020-12-18,expense,travvel,677.0,Cash,,Netflix subscription
T04047,U047,2022-12-13,income,salary,94390.0,Card,Chennai,Salary via app
T10017,U165,2021-08-10,expense,rent,331.0,Bank Transfer,Kolkata,Uber to office
T06160,U044,2020-04-13,expense,food,1144.0,Bank Transfer,Delhi,Dinner at resto 
T05941,U073,2021-06-12,expense,rent,744.0,Cash,Bengaluru,Netflix subscription
T00548,U149,2020-12-21,expense,utilities,448.0,UPI,Pune,Dinner at resto
T13318,U186,2020-06-15,income,salary,38756.0,Card,Jaipur,Uber to office
T00238,U018,2020-07-06,income,salary,57426.0,Cash,Lucknow,
T09243,U171,2020-03-17,expense,utilities,148.0,Cash,Chennai,Doctor visit via app
T03848,U146,2021-02-01,expense,food,238.0,UPI,,Doctor visit
T07983,U073,2021-10-24,income,bonus,50379.0,Cash,Chennai,Gift
T08491,U101,2020-11-07,expense,food,1335.0,Card,Mumbai,
T09996,U087,2019-01-09,expense,education,397.0,Card,Bengaluru,Netflix subscription
T11171,U138,2021-05-18,expense,savings,815.0,Cash,Chennai,Uber to office cash
T00456,U176,2022-06-27,expense,travel,790.0,UPI,Hyderabad,Doctor visit late
T06436,U157,2022-05-04,expense,travel,1045.0,UPI,Kolkata,h6whw1RlinhnQwTr
T08819,U115,2020-10-25,expense,food,161.0,Bank Transfer,Jaipur,Grocery shopping cash
T09557,U134,2022-06-23,expense,food,235.0,Card,Jaipur,Grocery shopping
T04527,U102,2020-12-30,expense,rent,205.0,Card,Bengaluru,Paid electricity bill cash
T14111,U010,2020-09-08,expense,entertainment,186.0,Cash,Chennai,Gift
T05775,U104,2022-01-31,expense,health,140.0,Cash,Kolkata,Dinner at resto
T04168,U003,2021-12-09,income,other income,55056.0,UPI,Mumbai,Course fee 
T00179,U054,2022-04-09,expense,food,484.0,UPI,Jaipur,Salary
T00620,U175,2020-02-28,expense,fodo,1949.0,Card,Pune,Doctor visit cash
T12855,U120,2022-08-05,expense,others,94.0,Bank Transfer,Lucknow,Netflix subscription
T04190,U143,2022-02-11,expense,rent,1460.0,Card,Lucknow,Doctor visit cash
T11877,U125,2022-06-21,expense,food,1583.0,UPI,,Salary 
T11613,U128,2021-04-27,expense,food,7002.0,UP,,Uber to office via app
T08807,U098,2022-11-14,expense,rent,469.0,Cash,Hyderabad,Netflix subscription
T04814,U115,2022-05-17,income,bonus,58158.0,Bank Transfer,Pune,Monthly rent
